,Unnamed: 0,property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses,state_code,place_code,property_type_code
12889,69604,apartment,Recoleta,Capital Federal,"-34.6008135976,-58.481725445",225000.0,225000.0,51.0,44.0,5113.636363636364,,0,15,1
12890,69617,apartment,Palermo,Capital Federal,,200000.0,200000.0,68.0,60.0,3333.333333333333,,0,3,1
12891,69637,apartment,Nuñez,Capital Federal,,2000000.0,2000000.0,296.0,,,30000.0,0,10,1
12892,69666,apartment,Nuñez,Capital Federal,,1500000.0,1500000.0,225.0,,,12000.0,0,10,1
12893,69702,apartment,Belgrano,Capital Federal,,200000.0,200000.0,47.0,36.0,5555.555555555556,,0,1,1
12894,69729,apartment,Palermo,Capital Federal,,1650000.0,1650000.0,280.0,180.0,9166.666666666666,16000.0,0,3,1
12895,69754,apartment,Villa del Parque,Capital Federal,"-34.5977882055,-58.484250892",229000.0,229000.0,101.0,81.0,2827.160493827161,,0,37,1
12896,69767,store,Villa del Parque,Capital Federal,"-34.5977882055,-58.484250892",184000.0,184000.0,70.0,,,,0,37,3
12897,69778,apartment,Palermo,Capital Federal,"-34.5732143712,-58.4192405476",1450000.0,1450000.0,372.0,337.0,4302.670623145401,15000.0,0,3,1
12898,69788,apartment,Recoleta,Capital Federal,,1250000.0,1250000.0,496.0,394.0,3172.588832487309,13000.0,0,15,1
12899,69799,apartment,Recoleta,Capital Federal,,1250000.0,1250000.0,496.0,394.0,3172.588832487309,13000.0,0,15,1
12900,69856,apartment,Nuñez,Capital Federal,,930000.0,930000.0,181.0,170.0,5470.588235294118,,0,10,1
12901,69873,apartment,Nuñez,Capital Federal,,1100000.0,1100000.0,181.0,170.0,6470.588235294117,,0,10,1
12902,69882,apartment,Nuñez,Capital Federal,,760000.0,760000.0,140.0,128.0,5937.5,,0,10,1
12903,69896,apartment,Belgrano,Capital Federal,"-34.5563866925,-58.461898274",105000.0,105000.0,42.0,42.0,2500.0,2000.0,0,1,1
12904,69906,apartment,Belgrano,Capital Federal,,480000.0,480000.0,138.0,97.0,4948.4536082474215,,0,1,1
12905,69917,apartment,Palermo,Capital Federal,"-34.5701787108,-58.432229072",185000.0,185000.0,56.0,50.0,3700.0,4000.0,0,3,1
12906,69922,apartment,Nuñez,Capital Federal,,2250000.0,2250000.0,320.0,290.0,7758.620689655172,17000.0,0,10,1
12907,69933,apartment,Palermo,Capital Federal,"-34.5701787108,-58.432229072",185000.0,185000.0,56.0,50.0,3700.0,4000.0,0,3,1
12908,69942,apartment,Palermo,Capital Federal,"-34.5771664987,-58.4253029494",625000.0,625000.0,115.0,110.0,5681.818181818182,5600.0,0,3,1
12909,69950,apartment,Coghlan,Capital Federal,"-34.5626843685,-58.469334293",215000.0,215000.0,62.0,62.0,3467.7419354838707,,0,28,1
12910,69963,apartment,Recoleta,Capital Federal,"-34.5917717386,-58.3878689902",340000.0,340000.0,105.0,105.0,3238.095238095238,9000.0,0,15,1
12911,69972,apartment,Belgrano,Capital Federal,,149600.0,149600.0,44.0,37.0,4043.243243243243,,0,1,1
12912,69995,PH,Villa Urquiza,Capital Federal,"-34.573738126,-58.5002255727",255000.0,255000.0,155.0,145.0,1758.6206896551723,,0,21,0
12913,70004,apartment,Palermo,Capital Federal,,570000.0,570000.0,102.0,93.0,6129.032258064517,,0,3,1
12914,70020,apartment,Nuñez,Capital Federal,"-34.5434286003,-58.4612632997",350000.0,350000.0,78.0,71.0,4929.577464788732,3600.0,0,10,1
12915,70034,apartment,Palermo,Capital Federal,,580000.0,580000.0,102.0,93.0,6236.559139784948,,0,3,1
12916,70051,apartment,Nuñez,Capital Federal,"-34.5451075356,-58.4728350968",445000.0,445000.0,353.0,135.0,3296.2962962962956,5000.0,0,10,1
12917,70056,apartment,Palermo,Capital Federal,"-34.5777768214,-58.4243003491",252000.0,252000.0,56.0,52.0,4846.153846153846,,0,3,1
12918,70065,apartment,Coghlan,Capital Federal,"-34.5620364287,-58.4682119146",250000.0,250000.0,60.0,53.0,4716.981132075472,2500.0,0,28,1
12919,70071,apartment,Palermo,Capital Federal,"-34.5777768214,-58.4243003491",267000.0,267000.0,56.0,52.0,5134.615384615385,,0,3,1
12920,70077,apartment,Villa Urquiza,Capital Federal,,260171.0,260171.0,88.0,81.0,3211.9876543209875,,0,21,1
12921,70079,PH,Villa Urquiza,Capital Federal,"-34.5649584046,-58.4808091538",245000.0,245000.0,150.0,130.0,1884.6153846153845,,0,21,0
12922,70099,apartment,Palermo,Capital Federal,"-34.5777768214,-58.4243003491",270000.0,270000.0,56.0,52.0,5192.307692307692,,0,3,1
12923,70103,apartment,Villa Urquiza,Capital Federal,,92723.0,92723.0,38.0,35.0,2649.2285714285713,,0,21,1
12924,70111,apartment,Palermo,Capital Federal,"-34.5981328336,-58.4065190951",156900.0,156900.0,50.0,50.0,3138.0,,0,3,1
12925,70113,apartment,Villa Urquiza,Capital Federal,,94655.0,94655.0,38.0,35.0,2704.428571428572,,0,21,1
12926,70127,apartment,Villa Urquiza,Capital Federal,,106245.0,106245.0,38.0,35.0,3035.5714285714284,,0,21,1
12927,70144,apartment,Villa Urquiza,Capital Federal,,116644.0,116644.0,38.0,35.0,3332.6857142857148,,0,21,1
12928,70150,apartment,Nuñez,Capital Federal,"-34.542217996,-58.463693924",420196.0,420196.0,194.0,106.0,3964.1132075471696,,0,10,1
12929,70160,PH,Palermo,Capital Federal,"-34.5877085963,-58.4401617085",347000.0,347000.0,230.0,120.0,2891.666666666666,,0,3,0
12930,70170,apartment,Nuñez,Capital Federal,,3400000.0,3400000.0,455.0,,,18000.0,0,10,1
12931,70176,apartment,Nuñez,Capital Federal,"-34.542217996,-58.463693924",392193.0,392193.0,160.0,100.0,3921.93,,0,10,1
12932,70185,apartment,Palermo,Capital Federal,,407000.0,407000.0,77.0,70.0,5814.2857142857165,4500.0,0,3,1
12933,70195,PH,Palermo,Capital Federal,"-34.589055543,-58.4202155384",550000.0,550000.0,235.0,230.0,2391.304347826087,,0,3,0
12934,70199,apartment,Belgrano,Capital Federal,"-34.552544007,-58.4429773595",1200000.0,1200000.0,200.0,200.0,6000.0,9500.0,0,1,1
12935,70208,apartment,Nuñez,Capital Federal,"-34.6264994359,-58.3595912946",310000.0,310000.0,73.0,70.0,4428.571428571428,4500.0,0,10,1
12936,70220,PH,Barrio Norte,Capital Federal,"-34.600951247,-58.395668933",145000.0,145000.0,60.0,,,2700.0,0,22,0
12937,70224,apartment,Puerto Madero,Capital Federal,,225000.0,225000.0,38.0,,,3000.0,0,7,1
12938,70227,apartment,Villa Urquiza,Capital Federal,"-34.583914919,-58.4661619875",103000.0,103000.0,38.0,35.0,2942.857142857143,1500.0,0,21,1
12939,70229,apartment,Recoleta,Capital Federal,"-34.5890509275,-58.3833173979",339000.0,339000.0,120.0,108.0,3138.888888888889,,0,15,1
12940,70238,apartment,Villa Devoto,Capital Federal,"-34.6233930824,-58.5044009171",120000.0,120000.0,53.0,53.0,2264.1509433962265,1400.0,0,42,1
12941,70239,apartment,Belgrano,Capital Federal,"-34.5671445749,-58.4723635158",107443.0,107443.0,38.0,34.0,3160.0882352941176,,0,1,1
12942,70243,apartment,Palermo Chico,Capital Federal,,1450000.0,1450000.0,246.0,225.0,6444.444444444444,9000.0,0,41,1
12943,70250,apartment,Palermo,Capital Federal,"-34.5855591485,-58.4231672913",395000.0,395000.0,88.0,82.0,4817.073170731707,,0,3,1
12944,70251,apartment,Belgrano,Capital Federal,"-34.5671445749,-58.4723635158",169000.0,169000.0,58.0,54.0,3129.6296296296296,,0,1,1
12945,70267,apartment,Palermo,Capital Federal,"-34.5881764611,-58.4311133775",229000.0,229000.0,92.0,86.0,2662.7906976744184,3500.0,0,3,1
12946,70268,apartment,Palermo,Capital Federal,,870000.0,870000.0,181.0,172.0,5058.13953488372,,0,3,1
12947,70276,apartment,Villa Devoto,Capital Federal,"-34.5982550643,-58.499389753",380000.0,380000.0,260.0,139.0,2733.812949640288,6400.0,0,42,1
12948,70286,apartment,Villa Devoto,Capital Federal,"-34.5982550643,-58.499389753",180000.0,180000.0,73.0,,,2000.0,0,42,1
12949,70288,apartment,Belgrano,Capital Federal,"-34.5637055749,-58.449687843",390000.0,390000.0,188.0,150.0,2600.0,7800.0,0,1,1
12950,70297,apartment,Caballito,Capital Federal,"-34.6104601636,-58.4480409811",100000.0,100000.0,37.0,33.0,3030.3030303030305,1600.0,0,9,1
12951,70305,apartment,Coghlan,Capital Federal,,148000.0,148000.0,48.0,44.0,3363.6363636363635,1900.0,0,28,1
12952,70309,apartment,Palermo,Capital Federal,"-34.5818495422,-58.4435433242",240000.0,240000.0,62.0,56.0,4285.714285714285,,0,3,1
12953,70320,apartment,Palermo,Capital Federal,"-34.5868776333,-58.4392533854",360000.0,360000.0,98.0,90.0,4000.0,1200.0,0,3,1
12954,70332,apartment,Belgrano,Capital Federal,"-34.5503083819,-58.4463485371",767000.0,767000.0,233.0,156.0,4916.666666666667,,0,1,1
12955,70336,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",140000.0,140000.0,45.0,42.0,3333.333333333333,,0,1,1
12956,70339,apartment,Palermo,Capital Federal,"-34.5979252803,-58.4167164837",147000.0,147000.0,50.0,50.0,2940.0,,0,3,1
12957,70349,apartment,Palermo Soho,Capital Federal,"-34.5942287518,-58.4209485621",215000.0,215000.0,118.0,41.0,5243.902439024389,,0,2,1
12958,70357,apartment,Puerto Madero,Capital Federal,,350000.0,350000.0,67.0,59.0,5932.203389830508,,0,7,1
12959,70363,store,Nuñez,Capital Federal,,900000.0,900000.0,260.0,140.0,6428.571428571428,,0,10,3
12960,70365,apartment,Caballito,Capital Federal,"-34.6278237725,-58.4482772737",158700.0,158700.0,48.0,41.0,3870.731707317073,,0,9,1
12961,70373,apartment,Belgrano,Capital Federal,"-34.5735693694,-58.4384186227",105000.0,105000.0,36.0,32.0,3281.25,,0,1,1
12962,70375,apartment,Puerto Madero,Capital Federal,,267000.0,267000.0,57.0,,,,0,7,1
12963,70385,store,Balvanera,Capital Federal,"-34.6102376936,-58.40870811",355000.0,355000.0,136.0,,,700.0,0,8,3
12964,70387,apartment,Palermo,Capital Federal,"-34.5825881654,-58.4235538802",157500.0,157500.0,65.0,60.0,2625.0,,0,3,1
12965,70390,apartment,Belgrano,Capital Federal,"-34.573331225,-58.4383358655",110000.0,110000.0,33.0,30.0,3666.666666666666,,0,1,1
12966,70393,apartment,Caballito,Capital Federal,"-34.6278237725,-58.4482772737",163700.0,163700.0,48.0,41.0,3992.682926829268,,0,9,1
12967,70394,apartment,Balvanera,Capital Federal,"-34.60929992,-58.4046830762",85000.0,85000.0,35.0,35.0,2428.5714285714284,,0,8,1
12968,70398,apartment,Palermo,Capital Federal,"-34.5818495422,-58.4435433242",135000.0,135000.0,42.0,39.0,3461.5384615384614,,0,3,1
12969,70403,apartment,San Telmo,Capital Federal,"-34.6232869096,-58.3739997438",106000.0,106000.0,75.0,37.0,2864.864864864865,,0,30,1
12970,70412,apartment,Caballito,Capital Federal,"-34.6278237725,-58.4482772737",459500.0,459500.0,125.0,106.0,4334.905660377359,,0,9,1
12971,70422,store,Palermo,Capital Federal,"-34.5818495422,-58.4435433242",1100000.0,1100000.0,130.0,130.0,8461.538461538461,,0,3,3
12972,70424,apartment,Palermo Hollywood,Capital Federal,"-34.5863559141,-58.4400012446",112000.0,112000.0,46.0,35.0,3200.0,,0,23,1
12973,70438,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",230700.0,230700.0,78.0,65.0,3549.230769230769,,0,21,1
12974,70449,PH,Belgrano,Capital Federal,"-34.5651316775,-58.4641702111",360000.0,360000.0,245.0,210.0,1714.2857142857142,,0,1,0
12975,70451,apartment,Belgrano,Capital Federal,"-34.5542198071,-58.4362295831",155000.0,155000.0,45.0,,,2900.0,0,1,1
12976,70461,apartment,Puerto Madero,Capital Federal,"-34.6147090575,-58.3620191598",273987.0,273987.0,57.0,57.0,4806.789473684211,,0,7,1
12977,70462,apartment,Palermo Hollywood,Capital Federal,"-34.5818847145,-58.4413348684",119000.0,119000.0,34.0,31.0,3838.709677419354,,0,23,1
12978,70469,apartment,Belgrano,Capital Federal,"-34.568910423,-58.4575624652",350000.0,350000.0,80.0,,,5000.0,0,1,1
12979,70474,apartment,Villa Urquiza,Capital Federal,"-34.5711381663,-58.4807666066",156000.0,156000.0,60.0,48.0,3250.0,,0,21,1
12980,70476,apartment,Villa Urquiza,Capital Federal,"-34.5722541817,-58.4885985475",230000.0,230000.0,91.0,81.0,2839.5061728395062,3000.0,0,21,1
12981,70479,apartment,Palermo,Capital Federal,"-34.5980286577,-58.4133409058",169000.0,169000.0,54.0,47.0,3595.744680851064,,0,3,1
12982,70483,apartment,Palermo Hollywood,Capital Federal,"-34.5818847145,-58.4413348684",109000.0,109000.0,31.0,31.0,3516.1290322580644,,0,23,1
12983,70491,apartment,Villa Crespo,Capital Federal,"-34.5982192139,-58.4300380813",123000.0,123000.0,61.0,44.0,2795.4545454545455,,0,17,1
12984,70492,apartment,Palermo,Capital Federal,"-34.5980286577,-58.4133409058",169000.0,169000.0,54.0,47.0,3595.744680851064,,0,3,1
12985,70494,apartment,Nuñez,Capital Federal,"-34.6264994359,-58.3595912946",304000.0,304000.0,73.0,70.0,4342.857142857143,4500.0,0,10,1
12986,70495,apartment,Palermo Hollywood,Capital Federal,"-34.5818847145,-58.4413348684",106000.0,106000.0,36.0,33.0,3212.121212121212,,0,23,1
12987,70503,apartment,Palermo,Capital Federal,"-34.5818495422,-58.4435433242",240000.0,240000.0,62.0,56.0,4285.714285714285,,0,3,1
12988,70504,apartment,Villa Crespo,Capital Federal,"-34.5982192139,-58.4300380813",83000.0,83000.0,47.0,34.0,2441.1764705882347,,0,17,1
12989,70509,house,Nuñez,Capital Federal,"-34.5475442686,-58.4511911056",580000.0,580000.0,250.0,210.0,2761.904761904762,,0,10,2
12990,70520,apartment,Palermo,Capital Federal,"-34.5777158213,-58.4124380173",272250.0,272250.0,59.0,52.0,5235.576923076923,2700.0,0,3,1
12991,70534,apartment,Villa Crespo,Capital Federal,"-34.5982192139,-58.4300380813",113000.0,113000.0,61.0,44.0,2568.181818181818,,0,17,1
12992,70548,apartment,Belgrano,Capital Federal,,270000.0,270000.0,106.0,97.0,2783.5051546391746,4800.0,0,1,1
12993,70549,apartment,Nuñez,Capital Federal,,1550000.0,1550000.0,215.0,,,10000.0,0,10,1
12994,70556,apartment,Palermo Hollywood,Capital Federal,,3500000.0,3500000.0,330.0,300.0,11666.666666666664,,0,23,1
12995,70563,apartment,Belgrano,Capital Federal,,280000.0,280000.0,108.0,84.0,3333.333333333333,5000.0,0,1,1
12996,70571,house,Belgrano,Capital Federal,,1600000.0,1600000.0,568.0,,,,0,1,2
12997,70579,apartment,Recoleta,Capital Federal,"-34.6022794751,-58.3970646401",88000.0,88000.0,33.0,30.0,2933.333333333333,,0,15,1
12998,70586,apartment,Palermo,Capital Federal,"-34.5818495422,-58.4435433242",135000.0,135000.0,50.0,47.0,2872.340425531915,,0,3,1
12999,70592,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",165500.0,165500.0,59.0,39.0,4243.589743589743,,0,21,1
13000,70601,house,Belgrano,Capital Federal,"-34.5679763483,-58.4665291945",749000.0,749000.0,516.0,516.0,1451.550387596899,,0,1,2
13001,70602,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",82500.0,82500.0,36.0,32.0,2578125.0,,0,19,1
13002,70605,apartment,Palermo,Capital Federal,"-34.5810343232,-58.4244809927",220000.0,220000.0,80.0,,,5000.0,0,3,1
13003,70618,apartment,Congreso,Capital Federal,"-34.613710539,-58.3888380197",260000.0,260000.0,198.0,185.0,1405.4054054054056,2000.0,0,16,1
13004,70625,apartment,Puerto Madero,Capital Federal,"-34.6134537007,-58.3625085159",870000.0,870000.0,170.0,,,,0,7,1
13005,70627,apartment,Villa Urquiza,Capital Federal,"-34.5843275338,-58.4737083281",120000.0,120000.0,56.0,39.0,3076.9230769230767,600.0,0,21,1
13006,70634,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",76400.0,76400.0,30.0,26.0,2938.4615384615386,,0,19,1
13007,70639,apartment,Villa Urquiza,Capital Federal,"-34.5843275338,-58.4737083281",83000.0,83000.0,30.0,30.0,2766.666666666666,600.0,0,21,1
13008,70644,apartment,Colegiales,Capital Federal,"-34.5790515498,-58.4558592879",135000.0,135000.0,44.0,37.0,3648.648648648649,1500.0,0,20,1
13009,70649,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",91700.0,91700.0,36.0,32.0,2865625.0,,0,19,1
13010,70652,apartment,Nuñez,Capital Federal,"-34.6264994359,-58.3595912946",598000.0,598000.0,170.0,147.0,4068.0272108843537,11500.0,0,10,1
13011,70666,apartment,Puerto Madero,Capital Federal,,1350000.0,1350000.0,233.0,210.0,6428.571428571428,21900.0,0,7,1
13012,70673,apartment,Belgrano,Capital Federal,,350000.0,350000.0,117.0,88.0,3977.2727272727284,,0,1,1
13013,70676,apartment,Palermo,Capital Federal,,760000.0,760000.0,150.0,135.0,5629.629629629631,,0,3,1
13014,70681,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",80300.0,80300.0,31.0,27.0,2974.074074074074,,0,19,1
13015,70699,apartment,Belgrano,Capital Federal,"-34.5588267392,-58.4536184989",385000.0,385000.0,165.0,161.0,2391.304347826087,4000.0,0,1,1
13016,70701,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",78800.0,78800.0,34.0,31.0,2541.935483870968,,0,19,1
13017,70712,apartment,Nuñez,Capital Federal,"-34.5516851106,-58.4580957118",168000.0,168000.0,49.0,45.0,3733.333333333334,3200.0,0,10,1
13018,70713,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",217700.0,217700.0,73.0,60.0,3628.333333333334,,0,21,1
13019,70722,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",165500.0,165500.0,60.0,40.0,4137.5,,0,21,1
13020,70729,apartment,Capital Federal,Capital Federal,"-34.6428675967,-58.4376599743",1265935.0,70998.28,48.0,,,,0,12,1
13021,70734,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",128000.0,128000.0,42.0,36.0,3555.555555555556,,0,21,1
13022,70746,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",145000.0,145000.0,47.0,40.0,3625.0,,0,21,1
13023,70762,apartment,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",131500.0,131500.0,42.0,36.0,3652.777777777778,,0,21,1
13024,70779,apartment,Belgrano,Capital Federal,"-34.5645140401,-58.4631267058",310000.0,310000.0,73.0,66.0,4696.969696969697,,0,1,1
13025,70782,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",99800.0,99800.0,32.0,27.0,3696.2962962962956,,0,2,1
13026,70785,apartment,Capital Federal,Capital Federal,"-34.6054861673,-58.3793919185",119000.0,119000.0,50.0,50.0,2380.0,,0,12,1
13027,70797,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",107400.0,107400.0,32.0,27.0,3977.777777777778,,0,2,1
13028,70808,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",140000.0,140000.0,45.0,42.0,3333.333333333333,,0,1,1
13029,70814,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",124000.0,124000.0,49.0,29.0,4275.862068965517,,0,2,1
13030,70815,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",135000.0,135000.0,47.0,44.0,3068.181818181818,,0,1,1
13031,70823,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",140000.0,140000.0,45.0,42.0,3333.333333333333,,0,1,1
13032,70826,apartment,Villa Crespo,Capital Federal,"-34.5966313117,-58.4384796912",349000.0,349000.0,160.0,140.0,2492.857142857143,7500.0,0,17,1
13033,70828,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",148700.0,148700.0,43.0,37.0,4018.918918918919,,0,2,1
13034,70831,apartment,Capital Federal,Capital Federal,,120000.0,120000.0,59.0,55.0,2181.818181818182,1400.0,0,12,1
13035,70837,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",126000.0,126000.0,47.0,44.0,2863.6363636363635,,0,1,1
13036,70838,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",148500.0,148500.0,51.0,46.0,3228.2608695652175,,0,2,1
13037,70839,house,Palermo Chico,Capital Federal,,3200000.0,3200000.0,530.0,530.0,6037.735849056604,,0,41,2
13038,70847,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",106500.0,106500.0,40.0,37.0,2878.3783783783783,,0,21,1
13039,70849,apartment,Nuñez,Capital Federal,"-34.5382372666,-58.4692833547",300000.0,300000.0,100.0,92.0,3260.8695652173915,4000.0,0,10,1
13040,70854,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",102800.0,102800.0,32.0,,,,0,2,1
13041,70857,apartment,Almagro,Capital Federal,"-34.6167084206,-58.4182375158",87000.0,87000.0,41.0,38.0,2289.4736842105262,,0,11,1
13042,70861,apartment,Palermo,Capital Federal,"-34.5757259466,-58.4364997982",115000.0,115000.0,38.0,34.0,3382.3529411764707,1600.0,0,3,1
13043,70866,house,Belgrano,Capital Federal,"-34.5593933504,-58.4674645473",520000.0,520000.0,240.0,240.0,2166.6666666666665,,0,1,2
13044,70871,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",101600.0,101600.0,32.0,28.0,3628.571428571429,,0,2,1
13045,70886,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",104000.0,104000.0,32.0,28.0,3714.285714285714,,0,2,1
13046,70887,apartment,Villa Urquiza,Capital Federal,,7806967.0,437843.41,139.0,105.0,74352.06666666668,,0,21,1
13047,70889,apartment,Palermo,Capital Federal,"-34.578343553,-58.423364995",260000.0,260000.0,51.0,49.0,5306.122448979592,,0,3,1
13048,70895,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",149000.0,149000.0,43.0,37.0,4027.027027027027,,0,2,1
13049,70898,apartment,Villa Urquiza,Capital Federal,,3496319.0,196086.42,63.0,51.0,68555.27450980393,,0,21,1
13050,70899,apartment,Villa Urquiza,Capital Federal,"-34.5737532429,-58.4729639965",160000.0,160000.0,75.0,55.0,2909.090909090909,,0,21,1
13051,70905,apartment,Villa Urquiza,Capital Federal,,3366587.0,188810.57,63.0,51.0,66011.50980392157,,0,21,1
13052,70907,store,Villa Urquiza,Capital Federal,"-34.5706388726,-58.4755963355",520000.0,520000.0,141.0,,,2500.0,0,21,3
13053,70911,apartment,Villa Urquiza,Capital Federal,"-34.5737532429,-58.4729639965",240000.0,240000.0,85.0,80.0,3000.0,,0,21,1
13054,70918,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",107300.0,107300.0,32.0,28.0,3832.142857142857,,0,2,1
13055,70922,apartment,Belgrano,Capital Federal,"-34.5546094807,-58.4392982801",285000.0,285000.0,80.0,60.0,4750.0,2700.0,0,1,1
13056,70923,apartment,Villa Urquiza,Capital Federal,,2940790.0,164930.31,56.0,52.0,56553.65384615384,,0,21,1
13057,70928,apartment,Villa Urquiza,Capital Federal,,2792992.0,156641.26,50.0,43.0,64953.3023255814,,0,21,1
13058,70930,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",111700.0,111700.0,32.0,28.0,3989.285714285714,,0,2,1
13059,70931,house,Capital Federal,Capital Federal,"-34.6090252287,-58.4728108529",700000.0,700000.0,775.0,370.0,1891.891891891892,,0,12,2
13060,70935,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",92250.0,92250.0,35.0,32.0,2882.8125,,0,21,1
13061,70944,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",118800.0,118800.0,47.0,29.0,4096.551724137931,,0,2,1
13062,70947,apartment,Villa Urquiza,Capital Federal,,2626082.0,147280.33,47.0,43.0,61071.67441860465,,0,21,1
13063,70950,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",143000.0,143000.0,54.0,49.0,2918.3673469387754,,0,21,1
13064,70957,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",99700.0,99700.0,29.0,29.0,3437.9310344827586,,0,2,1
13065,70962,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",155000.0,155000.0,96.0,49.0,3163.2653061224487,,0,21,1
13066,70967,apartment,Villa Urquiza,Capital Federal,,3465476.0,194356.63,59.0,49.0,70724.0,,0,21,1
13067,70968,apartment,Palermo,Capital Federal,"-34.5903219727,-58.4187633071",375000.0,375000.0,280.0,120.0,3125.0,,0,3,1
13068,70972,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",106800.0,106800.0,29.0,29.0,3682.7586206896553,,0,2,1
13069,70979,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",250000.0,250000.0,81.0,68.0,3676.470588235294,,0,21,1
13070,70980,apartment,Saavedra,Capital Federal,"-34.5430139289,-58.4751722399",210000.0,210000.0,135.0,55.0,3818.181818181818,2200.0,0,24,1
13071,70984,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",106800.0,106800.0,29.0,29.0,3682.7586206896553,,0,2,1
13072,70988,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",155400.0,155400.0,106.0,32.0,4856.25,,0,21,1
13073,70999,apartment,Villa Urquiza,Capital Federal,"-34.5732168457,-58.4732080383",380000.0,380000.0,121.0,96.0,3958.333333333334,,0,21,1
13074,71004,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",147900.0,147900.0,33.0,32.0,4621875.0,,0,2,1
13075,71011,house,Boca,Capital Federal,"-34.6266447679,-58.3621666097",222000.0,222000.0,168.0,128.0,1734375.0,,0,32,2
13076,71019,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",143000.0,143000.0,33.0,32.0,4468.75,,0,2,1
13077,71024,apartment,Belgrano,Capital Federal,"-34.5623122454,-58.4664400752",140000.0,140000.0,43.0,38.0,3684.2105263157896,,0,1,1
13078,71028,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",150000.0,150000.0,40.0,35.0,4285.714285714285,,0,2,1
13079,71040,apartment,Palermo Soho,Capital Federal,"-34.5964829659,-58.421410462",103400.0,103400.0,33.0,27.0,3829.6296296296296,,0,2,1
13080,71045,apartment,Nuñez,Capital Federal,,2200000.0,2200000.0,286.0,,,37000.0,0,10,1
13081,71054,apartment,Nuñez,Capital Federal,"-34.5489351044,-58.4680642961",95000.0,95000.0,40.0,,,,0,10,1
13082,71065,apartment,Capital Federal,Capital Federal,"-34.6428675967,-58.4376599743",1241600.0,69633.49,48.0,,,,0,12,1
13083,71069,apartment,Palermo,Capital Federal,"-34.5825881654,-58.4235538802",205500.0,205500.0,63.0,60.0,3425.0,,0,3,1
13084,71071,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",87400.0,87400.0,33.0,29.0,3013.793103448276,,0,19,1
13085,71077,apartment,Capital Federal,Capital Federal,"-34.6277188801,-58.5203877468",74000.0,74000.0,32.0,32.0,2312.5,,0,12,1
13086,71079,apartment,Constitución,Capital Federal,"-34.6236205012,-58.3796860308",77200.0,77200.0,34.0,31.0,2490.322580645161,,0,19,1
13087,71082,apartment,Recoleta,Capital Federal,"-34.5962993598,-58.384283377",550000.0,550000.0,198.0,198.0,2777.777777777778,3000.0,0,15,1
